code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id
2367547,1.0,True,True,10,2023-08-14T19:00:00Z,90,False,True,20,0.0,14,1.0,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 395}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 401}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 545}, {'value': 1, 'element': 565}, {'value': 1, 'element': 567}], 'h': [{'value': 1, 'element': 391}, {'value': 1, 'element': 398}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 569}], 'h': [{'value': 6, 'element': 597}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 401}, {'value': 2, 'element': 395}, {'value': 1, 'element': 597}]}, {'identifier': 'bps', 'a': [{'value': 20, 'element': 559}, {'value': 19, 'element': 567}, {'value': 17, 'element': 572}, {'value': 15, 'element': 551}, {'value': 12, 'element': 569}, {'value': 11, 'element': 563}, {'value': 11, 'element': 565}, {'value': 10, 'element': 566}, {'value': 9, 'element': 545}, {'value': 9, 'element': 548}, {'value': 6, 'element': 552}, {'value': 6, 'element': 570}, {'value': 4, 'element': 562}, {'value': 3, 'element': 590}, {'value': 2, 'element': 557}], 'h': [{'value': 40, 'element': 401}, {'value': 38, 'element': 395}, {'value': 32, 'element': 597}, {'value': 25, 'element': 398}, {'value': 16, 'element': 376}, {'value': 13, 'element': 373}, {'value': 8, 'element': 372}, {'value': 7, 'element': 209}, {'value': 7, 'element': 391}, {'value': 5, 'element': 386}, {'value': 5, 'element': 396}, {'value': 4, 'element': 379}, {'value': 4, 'element': 382}, {'value': 4, 'element': 392}, {'value': 4, 'element': 397}, {'value': 2, 'element': 394}]}]",2,4,93330
2367554,2.0,True,True,17,2023-08-18T18:45:00Z,90,False,True,17,1.0,16,2.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 663}], 'h': [{'value': 1, 'element': 437}, {'value': 1, 'element': 468}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 2, 'element': 436}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 488}, {'value': 1, 'element': 489}, {'value': 1, 'element': 663}], 'h': [{'value': 1, 'element': 436}, {'value': 1, 'element': 439}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 482}], 'h': [{'value': 2, 'element': 28}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 436}, {'value': 2, 'element': 468}, {'value': 1, 'element': 437}]}, {'identifier': 'bps', 'a': [{'value': 24, 'element': 663}, {'value': 17, 'element': 471}, {'value': 15, 'element': 482}, {'value': 15, 'element': 488}, {'value': 13, 'element': 480}, {'value': 13, 'element': 576}, {'value': 9, 'element': 638}, {'value': 8, 'element': 489}, {'value': 6, 'element': 474}, {'value': 3, 'element': 490}, {'value': 3, 'element': 655}, {'value': 2, 'element': 592}, {'value': 2, 'element': 656}, {'value': 1, 'element': 484}, {'value': -2, 'element': 593}], 'h': [{'value': 34, 'element': 436}, {'value': 30, 'element': 468}, {'value': 29, 'element': 437}, {'value': 18, 'element': 469}, {'value': 14, 'element': 442}, {'value': 13, 'element': 28}, {'value': 12, 'element': 447}, {'value': 12, 'element': 455}, {'value': 6, 'element': 450}, {'value': 6, 'element': 470}, {'value': 5, 'element': 453}, {'value': 5, 'element': 457}, {'value': 5, 'element': 467}, {'value': 4, 'element': 439}, {'value': 4, 'element': 451}, {'value': 3, 'element': 378}]}]",2,2,93337
2367550,2.0,True,True,13,2023-08-19T14:00:00Z,90,False,True,4,3.0,10,0.0,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 108}, {'value': 1, 'element': 119}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 90}, {'value': 1, 'element': 119}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 103}, {'value': 1, 'element': 104}], 'h': [{'value': 1, 'element': 280}, {'value': 1, 'element': 282}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 281}]}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 101}], 'h': [{'value': 5, 'element': 275}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 108}, {'value': 2, 'element': 119}, {'value': 1, 'element': 112}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 43, 'element': 108}, {'value': 36, 'element': 119}, {'value': 32, 'element': 112}, {'value': 29, 'element': 96}, {'value': 28, 'element': 101}, {'value': 25, 'element': 106}, {'value': 18, 'element': 103}, {'value': 15, 'element': 90}, {'value': 15, 'element': 104}, {'value': 11, 'element': 105}, {'value': 11, 'element': 110}, {'value': 3, 'element': 99}, {'value': 3, 'element': 114}, {'value': 2, 'element': 115}], 'h': [{'value': 19, 'element': 275}, {'value': 19, 'element': 285}, {'value': 14, 'element': 276}, {'value': 12, 'element': 283}, {'value': 9, 'element': 271}, {'value': 9, 'element': 282}, {'value': 8, 'element': 267}, {'value': 8, 'element': 288}, {'value': 5, 'element': 558}, {'value': 4, 'element': 270}, {'value': 4, 'element': 610}, {'value': 3, 'element': 279}, {'value': 3, 'element': 662}, {'value': 1, 'element': 281}, {'value': 1, 'element': 591}]}]",3,2,93333
2367551,2.0,True,True,14,2023-08-19T14:00:00Z,90,False,True,3,1.0,11,3.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 82}], 'h': [{'value': 1, 'element': 294}, {'value': 1, 'element': 303}, {'value': 1, 'element': 308}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 85}], 'h': [{'value': 1, 'element': 294}, {'value': 1, 'element': 309}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [{'value': 1, 'element': 77}], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': [{'value': 1, 'element': 308}]}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 62}, {'value': 1, 'element': 77}, {'value': 1, 'element': 82}], 'h': [{'value': 1, 'element': 291}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 304}]}, {'identifier': 'saves', 'a': [{'value': 8, 'element': 77}], 'h': [{'value': 4, 'element': 291}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 77}, {'value': 1, 'element': 82}], 'h': [{'value': 2, 'element': 294}]}, {'identifier': 'bps', 'a': [{'value': 37, 'element': 77}, {'value': 32, 'element': 82}, {'value': 18, 'element': 83}, {'value': 17, 'element': 89}, {'value': 15, 'element': 643}, {'value': 11, 'element': 85}, {'value': 11, 'element': 595}, {'value': 8, 'element': 65}, {'value': 8, 'element': 81}, {'value': 7, 'element': 64}, {'value': 7, 'element': 87}, {'value': 5, 'element': 63}, {'value': 3, 'element': 70}, {'value': 2, 'element': 72}, {'value': 1, 'element': 62}, {'value': -1, 'element': 76}], 'h': [{'value': 33, 'element': 294}, {'value': 28, 'element': 303}, {'value': 26, 'element': 309}, {'value': 19, 'element': 307}, {'value': 18, 'element': 290}, {'value': 17, 'element': 313}, {'value': 16, 'element': 291}, {'value': 16, 'element': 302}, {'value': 15, 'element': 308}, {'value': 10, 'element': 297}, {'value': 5, 'element': 293}, {'value': 4, 'element': 298}, {'value': 4, 'element': 668}, {'value': 3, 'element': 311}, {'value': 2, 'element': 295}, {'value': 1, 'element': 304}]}]",2,4,93334
2367557,2.0,True,True,20,2023-08-19T14:00:00Z,90,False,True,5,4.0,20,1.0,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 140}, {'value': 1, 'element': 131}, {'value': 1, 'element': 143}], 'h': [{'value': 1, 'element': 557}]}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 130}, {'value': 1, 'element': 131}, {'value': 1, 'element': 143}], 'h': [{'value': 1, 'element': 570}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 130}, {'value': 1, 'element': 131}, {'value': 1, 'element': 134}, {'value': 1, 'element': 135}, {'value': 1, 'element': 142}, {'value': 1, 'element': 153}], 'h': [{'value': 1, 'element': 551}, {'value': 1, 'element': 557}, {'value': 1, 'element': 563}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 566}]}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 148}], 'h': [{'value': 4, 'element': 569}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 140}, {'value': 2, 'element': 143}, {'value': 1, 'element': 131}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 47, 'element': 140}, {'value': 40, 'element': 143}, {'value': 33, 'element': 131}, {'value': 28, 'element': 130}, {'value': 21, 'element': 148}, {'value': 20, 'element': 153}, {'value': 16, 'element': 129}, {'value': 15, 'element': 133}, {'value': 12, 'element': 134}, {'value': 8, 'element': 142}, {'value': 8, 'element': 151}, {'value': 4, 'element': 128}, {'value': 4, 'element': 138}, {'value': -1, 'element': 132}, {'value': -1, 'element': 135}, {'value': -3, 'element': 154}], 'h': [{'value': 19, 'element': 557}, {'value': 19, 'element': 569}, {'value': 18, 'element': 570}, {'value': 13, 'element': 590}, {'value': 11, 'element': 545}, {'value': 11, 'element': 551}, {'value': 11, 'element': 563}, {'value': 10, 'element': 572}, {'value': 9, 'element': 565}, {'value': 7, 'element': 567}, {'value': 5, 'element': 566}, {'value': 4, 'element': 559}, {'value': 3, 'element': 548}, {'value': 3, 'element': 552}, {'value': 3, 'element': 573}]}]",3,2,93340
2367555,2.0,True,True,18,2023-08-19T16:30:00Z,90,False,True,14,0.0,18,2.0,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 513}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 495}]}, {'identifier': 'own_goals', 'a': [{'value': 1, 'element': 391}], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 372}, {'value': 1, 'element': 373}, {'value': 1, 'element': 401}], 'h': [{'value': 1, 'element': 519}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 597}], 'h': [{'value': 6, 'element': 520}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 520}, {'value': 2, 'element': 513}, {'value': 1, 'element': 639}]}, {'identifier': 'bps', 'a': [{'value': 23, 'element': 398}, {'value': 19, 'element': 597}, {'value': 17, 'element': 395}, {'value': 13, 'element': 373}, {'value': 12, 'element': 391}, {'value': 11, 'element': 401}, {'value': 9, 'element': 209}, {'value': 9, 'element': 382}, {'value': 7, 'element': 376}, {'value': 7, 'element': 379}, {'value': 7, 'element': 397}, {'value': 4, 'element': 377}, {'value': 3, 'element': 390}, {'value': 3, 'element': 394}, {'value': 1, 'element': 372}, {'value': -4, 'element': 396}], 'h': [{'value': 41, 'element': 520}, {'value': 36, 'element': 513}, {'value': 28, 'element': 639}, {'value': 26, 'element': 506}, {'value': 26, 'element': 511}, {'value': 20, 'element': 516}, {'value': 15, 'element': 493}, {'value': 12, 'element': 504}, {'value': 10, 'element': 519}, {'value': 8, 'element': 495}, {'value': 7, 'element': 501}, {'value': 6, 'element': 507}, {'value': 4, 'element': 499}, {'value': 4, 'element': 583}, {'value': 2, 'element': 497}, {'value': 2, 'element': 509}]}]",3,3,93338
2367553,2.0,True,True,16,2023-08-19T19:00:00Z,90,False,True,15,0.0,13,1.0,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 343}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 353}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 406}, {'value': 1, 'element': 412}, {'value': 1, 'element': 416}, {'value': 1, 'element': 429}, {'value': 1, 'element': 603}], 'h': [{'value': 1, 'element': 343}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 424}], 'h': [{'value': 1, 'element': 352}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 353}, {'value': 2, 'element': 343}, {'value': 1, 'element': 341}, {'value': 1, 'element': 350}]}, {'identifier': 'bps', 'a': [{'value': 19, 'element': 430}, {'value': 15, 'element': 405}, {'value': 14, 'element': 424}, {'value': 12, 'element': 407}, {'value': 11, 'element': 427}, {'value': 7, 'element': 403}, {'value': 7, 'element': 406}, {'value': 7, 'element': 415}, {'value': 6, 'element': 429}, {'value': 3, 'element': 402}, {'value': 3, 'element': 433}, {'value': 3, 'element': 633}, {'value': 2, 'element': 421}, {'value': 1, 'element': 416}, {'value': -1, 'element': 603}, {'value': -3, 'element': 412}], 'h': [{'value': 35, 'element': 353}, {'value': 33, 'element': 343}, {'value': 28, 'element': 341}, {'value': 28, 'element': 350}, {'value': 25, 'element': 352}, {'value': 25, 'element': 369}, {'value': 24, 'element': 616}, {'value': 19, 'element': 365}, {'value': 15, 'element': 356}, {'value': 7, 'element': 354}, {'value': 1, 'element': 355}]}]",4,5,93336
2367548,2.0,True,True,11,2023-08-20T13:00:00Z,90,False,True,9,0.0,2,4.0,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 34}, {'value': 1, 'element': 43}, {'value': 1, 'element': 44}, {'value': 1, 'element': 50}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 34}, {'value': 1, 'element': 42}, {'value': 1, 'element': 60}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 254}, {'value': 1, 'element': 257}, {'value': 1, 'element': 262}, {'value': 1, 'element': 263}], 'h': [{'value': 1, 'element': 33}, {'value': 1, 'element': 42}, {'value': 1, 'element': 43}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 263}], 'h': [{'value': 2, 'element': 49}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 34}, {'value': 2, 'element': 42}, {'value': 2, 'element': 44}, {'value': 2, 'element': 49}, {'value': 2, 'element': 50}]}, {'identifier': 'bps', 'a': [{'value': 18, 'element': 588}, {'value': 15, 'element': 262}, {'value': 14, 'element': 261}, {'value': 14, 'element': 265}, {'value': 8, 'element': 250}, {'value': 7, 'element': 263}, {'value': 6, 'element': 257}, {'value': 6, 'element': 624}, {'value': 4, 'element': 256}, {'value': 3, 'element': 601}, {'value': 3, 'element': 650}, {'value': 2, 'element': 249}, {'value': 1, 'element': 246}, {'value': 1, 'element': 254}, {'value': -1, 'element': 258}], 'h': [{'value': 41, 'element': 34}, {'value': 31, 'element': 42}, {'value': 31, 'element': 44}, {'value': 31, 'element': 49}, {'value': 31, 'element': 50}, {'value': 30, 'element': 43}, {'value': 29, 'element': 48}, {'value': 27, 'element': 36}, {'value': 22, 'element': 584}, {'value': 12, 'element': 47}, {'value': 11, 'element': 60}, {'value': 9, 'element': 58}, {'value': 8, 'element': 41}, {'value': 8, 'element': 599}, {'value': 4, 'element': 38}, {'value': -1, 'element': 33}]}]",2,3,93331
2367556,2.0,True,True,19,2023-08-20T15:30:00Z,90,False,True,7,1.0,19,3.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 196}], 'h': [{'value': 1, 'element': 522}, {'value': 1, 'element': 523}, {'value': 1, 'element': 539}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 2, 'element': 664}, {'value': 1, 'element': 532}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': [{'value': 1, 'element': 524}]}, {'identifier': 'penalties_missed', 'a': [{'value': 1, 'element': 199}], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 196}, {'value': 1, 'element': 211}, {'value': 1, 'element': 611}], 'h': [{'value': 1, 'element': 532}, {'value': 1, 'element': 539}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 522}]}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 145}], 'h': [{'value': 3, 'element': 524}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 523}, {'value': 2, 'element': 524}, {'value': 1, 'element': 664}]}, {'identifier': 'bps', 'a': [{'value': 20, 'element': 203}, {'value': 19, 'element': 196}, {'value': 16, 'element': 217}, {'value': 15, 'element': 202}, {'value': 14, 'element': 145}, {'value': 13, 'element': 195}, {'value': 13, 'element': 216}, {'value': 10, 'element': 197}, {'value': 9, 'element': 199}, {'value': 8, 'element': 210}, {'value': 6, 'element': 211}, {'value': 6, 'element': 611}, {'value': 3, 'element': 208}, {'value': 3, 'element': 623}, {'value': 1, 'element': 126}], 'h': [{'value': 32, 'element': 523}, {'value': 31, 'element': 524}, {'value': 30, 'element': 664}, {'value': 23, 'element': 539}, {'value': 17, 'element': 532}, {'value': 13, 'element': 542}, {'value': 11, 'element': 522}, {'value': 9, 'element': 544}, {'value': 8, 'element': 528}, {'value': 5, 'element': 534}, {'value': 4, 'element': 526}, {'value': 4, 'element': 577}, {'value': 4, 'element': 642}, {'value': 2, 'element': 525}]}]",3,3,93339
2367549,2.0,True,True,12,2023-08-21T19:00:00Z,90,False,True,1,1.0,8,0.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 14}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 13}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 6}], 'h': [{'value': 1, 'element': 221}, {'value': 1, 'element': 223}]}, {'identifier': 'red_cards', 'a': [{'value': 1, 'element': 25}], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 17}], 'h': [{'value': 2, 'element': 230}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 14}, {'value': 2, 'element': 20}, {'value': 1, 'element': 29}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 32, 'element': 14}, {'value': 29, 'element': 20}, {'value': 26, 'element': 29}, {'value': 25, 'element': 17}, {'value': 21, 'element': 15}, {'value': 20, 'element': 540}, {'value': 15, 'element': 19}, {'value': 13, 'element': 25}, {'value': 6, 'element': 13}, {'value': 5, 'element': 5}, {'value': 5, 'element': 9}, {'value': 4, 'element': 12}, {'value': 3, 'element': 10}, {'value': 2, 'element': 31}, {'value': -1, 'element': 6}], 'h': [{'value': 16, 'element': 231}, {'value': 15, 'element': 228}, {'value': 15, 'element': 234}, {'value': 14, 'element': 220}, {'value': 14, 'element': 226}, {'value': 10, 'element': 242}, {'value': 9, 'element': 240}, {'value': 8, 'element': 223}, {'value': 8, 'element': 230}, {'value': 6, 'element': 219}, {'value': 4, 'element': 657}, {'value': 2, 'element': 221}]}]",4,2,93332
2367563,3.0,True,True,26,2023-08-25T19:00:00Z,90,False,True,12,0.0,7,3.0,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 2, 'element': 216}, {'value': 1, 'element': 211}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 2, 'element': 203}, {'value': 1, 'element': 216}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 52}, {'value': 1, 'element': 575}, {'value': 1, 'element': 631}], 'h': [{'value': 1, 'element': 199}, {'value': 1, 'element': 609}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 614}], 'h': [{'value': 1, 'element': 145}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 216}, {'value': 2, 'element': 203}, {'value': 1, 'element': 211}]}, {'identifier': 'bps', 'a': [{'value': 18, 'element': 614}, {'value': 14, 'element': 316}, {'value': 11, 'element': 52}, {'value': 10, 'element': 553}, {'value': 10, 'element': 575}, {'value': 9, 'element': 318}, {'value': 7, 'element': 602}, {'value': 6, 'element': 326}, {'value': 5, 'element': 315}, {'value': 5, 'element': 586}, {'value': 5, 'element': 630}, {'value': 4, 'element': 582}, {'value': 3, 'element': 328}, {'value': 2, 'element': 321}, {'value': 1, 'element': 314}, {'value': -2, 'element': 631}], 'h': [{'value': 52, 'element': 216}, {'value': 48, 'element': 203}, {'value': 34, 'element': 211}, {'value': 29, 'element': 611}, {'value': 28, 'element': 217}, {'value': 26, 'element': 197}, {'value': 25, 'element': 145}, {'value': 22, 'element': 195}, {'value': 17, 'element': 202}, {'value': 15, 'element': 126}, {'value': 3, 'element': 613}, {'value': 3, 'element': 623}, {'value': 1, 'element': 199}, {'value': -2, 'element': 609}]}]",2,3,93346
2367558,3.0,True,True,22,2023-08-26T11:30:00Z,90,False,True,18,2.0,3,0.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 501}, {'value': 1, 'element': 504}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 513}, {'value': 1, 'element': 519}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 493}, {'value': 1, 'element': 507}, {'value': 1, 'element': 509}], 'h': [{'value': 1, 'element': 70}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 520}], 'h': [{'value': 4, 'element': 77}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 519}, {'value': 2, 'element': 504}, {'value': 1, 'element': 511}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 36, 'element': 519}, {'value': 34, 'element': 504}, {'value': 31, 'element': 511}, {'value': 30, 'element': 506}, {'value': 30, 'element': 639}, {'value': 28, 'element': 520}, {'value': 26, 'element': 501}, {'value': 18, 'element': 516}, {'value': 17, 'element': 493}, {'value': 15, 'element': 513}, {'value': 10, 'element': 499}, {'value': 8, 'element': 503}, {'value': 6, 'element': 515}, {'value': 2, 'element': 495}, {'value': 2, 'element': 507}, {'value': -7, 'element': 509}], 'h': [{'value': 18, 'element': 89}, {'value': 15, 'element': 77}, {'value': 14, 'element': 643}, {'value': 11, 'element': 595}, {'value': 9, 'element': 70}, {'value': 7, 'element': 63}, {'value': 5, 'element': 64}, {'value': 5, 'element': 66}, {'value': 4, 'element': 65}, {'value': 4, 'element': 81}, {'value': 3, 'element': 76}, {'value': 3, 'element': 85}, {'value': 2, 'element': 62}, {'value': -4, 'element': 82}]}]",3,2,93342
2367559,3.0,True,True,21,2023-08-26T14:00:00Z,90,False,True,10,2.0,1,2.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 267}, {'value': 1, 'element': 280}], 'h': [{'value': 1, 'element': 13}, {'value': 1, 'element': 19}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 282}], 'h': [{'value': 2, 'element': 4}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 276}, {'value': 1, 'element': 284}, {'value': 1, 'element': 285}, {'value': 1, 'element': 558}], 'h': []}, {'identifier': 'red_cards', 'a': [{'value': 1, 'element': 610}], 'h': []}, {'identifier': 'saves', 'a': [{'value': 8, 'element': 275}], 'h': [{'value': 1, 'element': 17}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 280}, {'value': 2, 'element': 275}], 'h': [{'value': 1, 'element': 19}]}, {'identifier': 'bps', 'a': [{'value': 33, 'element': 280}, {'value': 27, 'element': 275}, {'value': 25, 'element': 267}, {'value': 14, 'element': 271}, {'value': 13, 'element': 282}, {'value': 11, 'element': 283}, {'value': 7, 'element': 558}, {'value': 6, 'element': 270}, {'value': 5, 'element': 286}, {'value': 5, 'element': 288}, {'value': 4, 'element': 268}, {'value': 2, 'element': 276}, {'value': 1, 'element': 285}, {'value': -2, 'element': 662}, {'value': -3, 'element': 284}], 'h': [{'value': 26, 'element': 19}, {'value': 24, 'element': 13}, {'value': 22, 'element': 4}, {'value': 20, 'element': 540}, {'value': 18, 'element': 29}, {'value': 16, 'element': 15}, {'value': 14, 'element': 20}, {'value': 12, 'element': 12}, {'value': 11, 'element': 10}, {'value': 11, 'element': 31}, {'value': 10, 'element': 14}, {'value': 10, 'element': 17}, {'value': 10, 'element': 26}, {'value': 4, 'element': 9}, {'value': 2, 'element': 6}, {'value': 1, 'element': 8}]}]",2,4,93341
2367560,3.0,True,True,23,2023-08-26T14:00:00Z,90,False,True,8,1.0,4,1.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 220}], 'h': [{'value': 1, 'element': 115}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 221}], 'h': [{'value': 1, 'element': 110}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': [{'value': 4, 'element': 101}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 220}], 'h': [{'value': 2, 'element': 115}, {'value': 1, 'element': 101}]}, {'identifier': 'bps', 'a': [{'value': 38, 'element': 220}, {'value': 17, 'element': 223}, {'value': 16, 'element': 221}, {'value': 16, 'element': 231}, {'value': 15, 'element': 228}, {'value': 13, 'element': 234}, {'value': 9, 'element': 242}, {'value': 8, 'element': 230}, {'value': 7, 'element': 226}, {'value': 7, 'element': 240}, {'value': 5, 'element': 225}, {'value': 3, 'element': 219}, {'value': 2, 'element': 232}], 'h': [{'value': 26, 'element': 115}, {'value': 22, 'element': 101}, {'value': 21, 'element': 110}, {'value': 14, 'element': 103}, {'value': 14, 'element': 106}, {'value': 13, 'element': 104}, {'value': 13, 'element': 112}, {'value': 12, 'element': 96}, {'value': 10, 'element': 108}, {'value': 4, 'element': 105}, {'value': 3, 'element': 111}, {'value': 2, 'element': 107}, {'value': -1, 'element': 119}]}]",2,3,93343
