assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,None,None,0,95463,0,0,-2,2,0.0,0,1,0.5,1.0,0,Danny,0.0,0,0,0.0,170,False,0.0,0,,None,43,0,0,0,95463.jpg,0.0,0,0,Ward,0.2,False,None,a,9,13,0.0,0,2122,18,8586,56,0.0,0.0,Ward,0
5,14,398,100,100,7,172780,0,0,7,-7,823.1,1,3,3.7,4.2,2,James,3.2,18,6,183.0,171,False,509.0,1769,,2020-01-09T13:00:16.666798Z,77,0,0,0,172780.jpg,5.0,0,0,Maddison,26.6,False,None,a,9,13,497.0,105,2603574,24318,1438565,49557,0.4,13.6,Maddison,2
6,3,169,100,100,5,201666,0,0,-1,1,265.5,1,3,2.0,2.5,1,Harvey,1.5,9,1,92.9,172,False,203.8,1128,,2019-12-21T19:30:16.602039Z,59,0,0,0,201666.jpg,3.0,0,0,Barnes,0.6,False,None,a,9,13,458.0,61,134764,359,120454,1214,0.3,10.3,Barnes,0
0,0,0,0,0,0,115858,0,0,-3,3,0.0,0,3,0.0,0.0,0,Rachid,0.0,0,0,0.0,173,False,0.0,0,Joined Fiorentina on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-18T22:00:13.300063Z,52,0,0,0,115858.jpg,0.0,0,0,Ghezzal,0.0,False,None,n,9,13,0.0,0,571,3,3830,4,0.0,0.0,Ghezzal,0
1,0,76,None,None,0,51938,0,0,-3,3,132.8,0,3,1.2,1.7,0,Marc,0.7,7,0,25.1,174,False,68.4,352,,None,52,0,0,0,51938.jpg,1.4,0,0,Albrighton,0.2,False,None,a,9,13,50.0,15,8507,43,20658,116,0.1,2.9,Albrighton,1
2,0,80,100,100,0,172632,0,0,-4,4,114.3,0,3,2.0,2.5,1,Demarai,1.5,4,1,37.8,175,False,109.2,409,,2019-12-01T23:30:20.997051Z,51,0,1,0,172632.jpg,1.7,0,0,Gray,0.3,False,None,a,9,13,156.0,24,10461,131,35102,191,0.3,4.7,Gray,1
1,5,328,0,0,8,203341,0,0,0,0,185.7,0,3,0.0,0.0,0,Wilfred,2.3,17,2,80.5,176,False,474.8,1730,Knock - Expected back 01 Feb,2020-01-08T20:30:21.120630Z,50,0,0,0,203341.jpg,3.1,0,0,Ndidi,2.2,False,None,i,9,13,142.0,62,380228,98,363627,10845,0.5,12.4,Ndidi,3
0,0,0,0,0,0,61604,0,0,-2,2,0.0,0,3,0.0,0.0,0,Matty,0.0,0,0,0.0,177,False,0.0,0,Lack of match fitness - Unknown return date,2019-08-27T12:30:14.308742Z,43,0,0,0,61604.jpg,0.0,0,0,James,0.1,False,None,i,9,13,0.0,0,11026,42,24006,89,0.0,0.0,James,0
0,0,0,0,0,0,155569,0,0,-2,2,0.0,0,3,0.0,0.0,0,Daniel,0.0,0,0,0.0,178,False,0.0,0,Ankle injury - Unknown return date,2020-01-10T15:00:19.392765Z,43,0,0,0,155569.jpg,0.0,0,0,Amartey,0.3,False,None,i,9,13,0.0,0,27087,19,32224,782,0.0,0.0,Amartey,0
0,0,20,100,100,0,86881,0,0,-2,2,15.3,0,3,0.8,1.3,0,Nampalys,0.3,1,0,2.6,179,False,11.2,70,,2019-07-30T15:00:09.217034Z,43,0,0,0,86881.jpg,1.5,0,0,Mendy,1.0,False,None,a,9,13,0.0,3,90338,802,93868,1415,0.1,0.7,Mendy,0
1,0,111,None,None,1,197469,0,0,-2,2,51.8,0,3,2.2,2.7,2,Hamza,1.7,8,1,25.4,180,False,132.4,546,,None,43,0,0,0,197469.jpg,1.9,0,0,Choudhury,0.9,False,None,a,9,13,70.0,25,123399,3174,110990,1437,0.4,5.8,Choudhury,2
5,6,243,None,None,6,168580,1,-1,-4,4,260.1,3,3,5.2,5.7,2,Ayoze,4.7,12,5,106.8,265,False,355.2,1180,,None,61,0,0,0,168580.jpg,4.5,0,0,Pérez,6.1,False,None,a,9,13,451.0,85,716729,14522,1297082,13130,0.8,13.9,Pérez,0
1,0,30,None,None,0,220627,0,0,-2,2,29.5,0,2,0.8,1.3,0,James,0.3,1,0,8.0,433,False,45.2,110,,None,48,0,0,0,220627.jpg,2.3,0,0,Justin,0.1,False,None,a,9,13,6.0,7,2758,32,7138,61,0.1,1.5,Justin,0
3,4,317,None,None,8,166989,0,0,-2,2,468.4,2,3,2.0,2.5,1,Youri,1.5,19,3,111.7,448,False,338.2,1768,,None,63,0,0,0,166989.jpg,3.6,0,0,Tielemans,5.2,False,None,a,9,13,309.0,76,870654,1580,904311,12986,0.2,12.1,Tielemans,1
0,0,0,0,0,0,13152,0,0,-2,2,0.0,0,3,0.0,0.0,0,Andy,0.0,0,0,0.0,480,False,0.0,0,Joined Rangers on loan until the end of the season on 15/8. - Expected back 01 Jul,2019-08-15T22:00:13.587784Z,43,0,0,0,13152.jpg,0.0,0,0,King,0.3,False,None,n,9,13,0.0,0,39677,74,63575,290,0.0,0.0,King,0
2,3,136,None,None,1,106837,0,0,-2,2,96.5,0,3,2.8,3.3,10,Dennis,2.3,7,1,34.0,517,False,118.2,632,,None,53,0,0,0,106837.jpg,2.4,0,0,Praet,0.1,False,None,a,9,13,127.0,36,4588,530,7689,93,0.4,6.8,Praet,0
0,0,0,None,None,0,213405,0,0,0,0,0.0,0,2,1.6,2.1,0,Filip,0.0,0,0,0.0,597,False,0.0,0,,None,40,0,0,0,213405.jpg,0.0,0,0,Benkovic,0.0,False,None,a,9,13,0.0,0,93,93,6,6,0.0,0.0,Benkovic,0
6,12,480,100,100,7,122798,0,0,0,0,503.2,1,2,6.9,6.9,6,Andrew,6.4,14,1,122.8,181,True,493.0,1813,,2019-11-12T11:30:18.442088Z,70,0,0,0,122798.jpg,5.0,0,0,Robertson,19.6,False,None,a,10,14,232.0,104,976013,26583,1707182,8757,0.9,14.9,Robertson,0
10,12,525,100,100,7,169187,0,0,5,-5,901.8,3,2,10.5,10.5,6,Trent,10.0,14,2,181.9,182,True,636.8,1842,,2019-10-22T15:00:19.720774Z,75,0,0,0,169187.jpg,5.6,0,0,Alexander-Arnold,38.7,False,None,a,10,14,280.0,118,2184612,35236,1150931,8236,1.3,15.7,Alexander-Arnold,4
0,8,436,100,100,8,97032,0,0,-1,1,62.7,1,2,6.9,6.9,6,Virgil,6.4,14,3,81.7,183,False,526.0,1890,,2019-10-27T20:00:16.725016Z,64,0,0,0,97032.jpg,4.7,0,0,van Dijk,40.1,False,None,a,10,14,228.0,98,1133853,22938,1955435,13692,1.0,15.3,van Dijk,1
0,5,183,100,100,6,171287,0,0,-3,3,64.8,0,2,7.1,7.1,6,Joseph,6.6,1,0,20.3,184,False,138.8,647,,2019-11-16T11:30:12.618594Z,52,0,0,0,171287.jpg,3.8,0,0,Gomez,3.0,False,None,a,10,14,0.0,45,230317,23631,151128,3650,1.3,8.7,Gomez,3
0,4,141,50,25,2,60914,0,0,-3,3,20.9,0,2,0.2,0.1,0,Joel,0.0,5,1,25.0,185,False,192.4,630,Knee injury - 50% chance of playing,2019-10-22T15:00:19.734580Z,52,0,0,0,60914.jpg,4.6,0,0,Matip,1.2,False,None,d,10,14,35.0,32,443856,44,488088,547,0.0,6.2,Matip,0
1,0,130,50,0,0,38454,0,0,-2,2,20.7,0,2,0.2,0.0,0,Dejan,0.0,8,0,24.6,186,False,172.0,669,Muscle injury - 50% chance of playing,2019-12-10T22:00:14.744701Z,53,0,0,0,38454.jpg,2.0,0,0,Lovren,0.2,False,None,d,10,14,52.0,16,51838,12,63218,211,0.0,3.0,Lovren,1
5,17,394,None,None,10,92217,0,0,-2,2,366.7,1,4,5.9,5.9,9,Roberto,5.4,9,7,190.6,187,False,478.6,1710,,None,93,0,0,0,92217.jpg,4.8,0,0,Firmino,9.5,False,None,a,10,14,1060.0,100,1057818,45266,1220309,7618,0.6,10.8,Firmino,0
2,6,159,100,100,0,152760,0,0,-3,3,80.1,1,4,2.1,2.1,1,Divock,1.6,9,3,38.2,188,False,154.0,407,,2019-09-14T13:30:10.426607Z,52,0,0,0,152760.jpg,2.5,0,0,Origi,2.6,False,None,a,10,14,148.0,43,403475,847,576443,2399,0.3,8.3,Origi,0
0,2,238,100,100,6,116535,1,-1,1,-1,0.0,1,1,7.1,7.1,9,Alisson,6.6,6,0,20.3,189,False,201.8,1103,,2019-11-30T17:00:19.325478Z,61,0,0,0,116535.jpg,3.9,1,26,Ramses Becker,9.1,False,None,a,10,14,0.0,51,484809,17814,1733186,3803,1.1,8.5,Alisson,0
0,0,0,0,0,0,66797,0,0,0,0,0.0,0,1,0.0,0.0,0,Simon,0.0,0,0,0.0,190,False,0.0,0,Joined Club Brugge on a permanent deal on 5/8,2019-08-05T14:30:10.321194Z,45,0,0,0,66797.jpg,0.0,0,0,Mignolet,0.0,False,None,u,10,14,0.0,0,510,9,2869,8,0.0,0.0,Mignolet,0
5,15,344,100,100,10,118748,0,0,-2,2,437.3,4,3,8.1,8.1,6,Mohamed,7.6,8,10,204.4,191,True,546.2,1529,,2019-11-12T23:00:18.865321Z,123,0,0,0,118748.jpg,7.0,0,0,Salah,25.3,False,None,a,10,14,1062.0,126,1702685,29509,2817196,12364,0.6,10.2,Salah,0
8,18,416,100,100,8,110979,1,-1,9,-9,490.6,6,3,7.3,7.3,3,Sadio,6.8,12,11,190.4,192,True,643.6,1663,,2019-09-22T20:00:17.288665Z,124,0,0,0,110979.jpg,7.2,0,0,Mané,40.0,False,None,a,10,14,769.0,143,3355839,25238,1656922,19859,0.5,11.5,Mané,1
0,0,87,100,100,4,81880,0,0,-3,3,93.6,0,3,1.1,1.1,2,Alex,0.6,3,1,40.9,193,False,94.0,567,,2019-12-22T10:30:14.855332Z,62,0,0,0,81880.jpg,2.1,0,0,Oxlade-Chamberlain,0.4,False,None,a,10,14,223.0,27,66770,671,82623,282,0.1,4.4,Chamberlain,1
0,0,51,100,75,1,68312,0,0,-2,2,46.7,0,3,1.3,1.0,1,Xherdan,0.8,2,1,13.2,194,False,47.8,174,,2019-12-30T01:00:22.267059Z,63,0,0,0,68312.jpg,2.3,0,0,Shaqiri,0.2,False,None,a,10,14,37.0,14,9216,62,29655,70,0.1,2.2,Shaqiri,0
1,1,79,100,100,1,39155,0,0,-2,2,61.1,0,3,2.1,2.1,1,Adam,1.6,4,1,22.2,195,False,95.6,310,,2019-12-09T10:00:19.864480Z,58,0,0,0,39155.jpg,2.1,0,0,Lallana,0.1,False,None,a,10,14,65.0,23,4937,119,9184,118,0.3,4.0,Lallana,1
1,3,78,0,0,2,175592,0,0,-2,2,65.9,1,3,0.0,0.0,0,Naby,0.8,0,1,22.5,196,False,99.4,196,Groin Injury - Unknown return date,2020-01-02T22:00:17.483456Z,58,0,0,0,175592.jpg,4.0,0,0,Keita,0.3,False,None,i,10,14,60.0,20,41535,10,61076,2422,0.1,3.4,Keita,0
1,4,199,50,0,2,116643,0,0,-1,1,198.8,0,3,0.2,0.0,0,Fabio Henrique,0.0,10,1,46.1,197,False,220.6,1006,Ankle injury - 50% chance of playing,2019-11-23T17:00:22.531327Z,54,0,0,0,116643.jpg,2.7,0,0,Tavares,1.0,False,None,d,10,14,41.0,32,110559,58,145152,478,0.0,5.9,Fabinho,5
2,3,304,100,100,10,56979,0,0,-1,1,297.9,0,3,3.3,3.3,3,Jordan,2.8,8,1,75.0,198,False,308.6,1436,,2019-12-26T22:30:12.088362Z,54,0,0,0,56979.jpg,3.0,0,0,Henderson,1.1,False,None,a,10,14,144.0,60,103141,2460,100104,1450,0.5,11.1,Henderson,1
0,3,267,100,100,8,41733,0,0,-1,1,143.8,1,3,3.1,3.1,3,Georginio,2.6,12,2,61.6,199,False,241.0,1672,,2019-12-14T14:30:24.028899Z,54,0,0,0,41733.jpg,3.0,0,0,Wijnaldum,2.2,False,None,a,10,14,231.0,60,244677,2312,286714,2539,0.5,11.1,Wijnaldum,0
2,3,158,0,0,4,15157,0,0,-2,2,124.2,1,3,0.0,0.0,0,James,2.4,6,2,38.3,200,False,176.0,662,Muscle injury - Unknown return date,2020-01-05T22:00:20.064990Z,53,0,0,0,15157.jpg,2.6,0,0,Milner,0.6,False,None,i,10,14,81.0,42,42106,15,71727,1266,0.5,7.9,Milner,3
0,0,0,0,0,0,217989,0,0,0,0,0.0,0,3,0.0,0.0,0,Rafael,0.0,0,0,0.0,201,False,0.0,0,Joined Sporting CP on a permanent deal on 27/6,2019-07-02T09:00:13.203360Z,45,0,0,0,217989.jpg,0.0,0,0,Camacho,0.0,False,None,u,10,14,0.0,0,502,2,614,4,0.0,0.0,Camacho,0
0,0,0,0,0,0,195473,0,0,-3,3,0.0,0,4,0.0,0.0,0,Rhian,0.0,0,0,0.0,464,False,0.0,0,Joined Swansea City on loan until the end of the season on 7/1. - Expected back 01 Jul,2020-01-08T02:00:17.506626Z,42,0,0,0,195473.jpg,0.0,0,0,Brewster,0.5,False,None,n,10,14,0.0,0,59257,956,73119,1016,0.0,0.0,Brewster,0
0,0,123,100,100,2,60706,0,0,-4,4,0.0,0,1,0.5,0.5,0,Adrián,0.0,9,0,11.3,526,False,112.8,783,,2019-08-16T11:00:10.760553Z,41,0,0,0,60706.jpg,2.5,0,16,San Miguel del Castillo,2.2,False,None,a,10,14,0.0,25,620055,699,578183,2502,0.0,6.1,Adrián,1
0,0,0,None,None,0,11948,0,0,-2,2,0.0,0,1,0.5,0.5,0,Andy,0.0,0,0,0.0,530,False,0.0,0,,None,43,0,0,0,11948.jpg,0.0,0,0,Lonergan,0.0,False,None,a,10,14,0.0,0,2221,3,2817,6,0.0,0.0,Lonergan,0
0,0,0,100,100,0,200720,0,0,-1,1,0.0,0,1,0.5,0.5,0,Caoimhin,0.0,0,0,0.0,531,False,0.0,0,,2019-11-13T16:30:17.640123Z,44,0,0,0,200720.jpg,0.0,0,0,Kelleher,0.0,False,None,a,10,14,0.0,0,1079,13,1443,16,0.0,0.0,Kelleher,0
0,0,3,100,100,0,444884,0,0,0,0,0.0,0,3,0.7,0.7,0,Harvey,0.2,0,0,0.0,550,False,0.0,1,,2019-11-13T16:30:17.659021Z,45,0,0,0,444884.jpg,1.0,0,0,Elliott,0.0,False,None,a,10,14,0.0,1,916,18,734,19,0.0,0.2,Elliott,0
0,0,1,None,None,0,206915,0,0,0,0,2.8,0,3,0.5,0.5,0,Curtis,0.0,0,0,0.5,569,False,0.0,14,,None,45,0,0,0,206915.jpg,1.0,0,0,Jones,0.0,False,None,a,10,14,4.0,1,408,29,255,30,0.0,0.2,Jones,0
0,0,0,None,None,0,215136,0,0,0,0,0.0,0,2,0.5,0.5,0,Neco,0.0,0,0,0.0,575,False,0.0,0,,None,40,0,0,0,215136.jpg,0.0,0,0,Williams,0.0,False,None,a,10,14,0.0,0,2958,388,1737,270,0.0,0.0,Williams,0
0,0,0,None,None,0,197464,0,0,0,0,0.0,0,2,0.5,0.5,0,Nathaniel,0.0,0,0,0.0,589,False,0.0,0,,None,40,0,0,0,197464.jpg,0.0,0,0,Phillips,0.0,False,None,a,10,14,0.0,0,132,28,50,24,0.0,0.0,Phillips,0
0,0,0,None,None,0,157882,0,0,0,0,0.0,0,3,2.8,2.8,0,Takumi,0.0,0,0,0.0,590,False,0.0,0,,None,65,0,0,0,157882.jpg,0.0,0,0,Minamino,0.1,False,None,a,10,14,0.0,0,10531,1153,2966,1402,0.0,0.0,Minamino,0
0,0,56,25,0,1,146941,0,0,-2,2,27.4,0,2,0.2,0.0,0,Aymeric,0.0,3,0,10.9,202,False,63.0,306,Lack of match fitness - 25% chance of playing,2019-08-31T15:00:12.277175Z,63,0,0,0,146941.jpg,2.2,0,0,Laporte,1.9,False,None,d,11,43,19.0,9,123082,323,557227,422,0.0,1.4,Laporte,1
2,3,288,100,100,4,58621,0,0,-2,2,215.5,1,2,3.5,4.0,0,Kyle,2.5,20,1,58.7,203,False,245.0,1447,,2019-10-19T19:00:18.236898Z,58,0,0,0,58621.jpg,3.2,0,0,Walker,11.5,False,None,a,11,43,125.0,54,653841,4124,1185371,12068,0.4,9.3,Walker,3
1,0,182,100,100,3,102826,0,0,-5,5,218.8,0,2,3.5,4.0,2,Benjamin,2.5,9,0,41.1,204,False,138.6,831,,2019-10-06T13:00:13.676629Z,55,0,0,0,102826.jpg,3.1,0,0,Mendy,1.0,False,None,a,11,43,52.0,31,209860,3157,182242,1744,0.5,5.6,Mendy,1
0,1,159,100,100,3,206325,0,0,-3,3,235.3,0,2,2.3,2.8,0,Oleksandr,1.3,9,0,43.5,206,False,146.2,680,,2019-10-22T21:00:12.926612Z,52,0,0,0,206325.jpg,2.9,0,0,Zinchenko,2.5,False,None,a,11,43,53.0,26,592340,313,1136653,1589,0.2,5.0,Zinchenko,0
0,0,158,100,100,2,97299,0,0,-2,2,33.9,0,2,1.3,1.8,2,John,0.3,13,0,22.1,207,False,139.2,789,,2019-12-08T19:30:16.036796Z,53,0,0,0,97299.jpg,2.2,0,0,Stones,1.0,False,None,a,11,43,48.0,22,91296,901,262468,350,0.1,4.2,Stones,0
1,2,219,100,100,3,57410,0,0,-5,5,34.5,1,2,2.8,3.3,1,Nicolás,1.8,15,2,57.8,208,False,273.4,1021,,2020-01-02T20:30:18.886401Z,50,0,0,0,57410.jpg,3.4,0,0,Otamendi,2.3,False,None,a,11,43,271.0,47,693627,1153,673356,3711,0.4,9.4,Otamendi,3
0,0,0,0,0,0,100180,0,0,0,0,0.0,0,2,0.0,0.0,0,Danilo Luiz,0.0,0,0,0.0,209,False,0.0,0,Joined Juventus on a permanent deal on 7/8.,2019-08-07T20:30:14.457427Z,50,0,0,0,100180.jpg,0.0,0,0,da Silva,0.0,False,None,u,11,43,0.0,0,595,5,5745,7,0.0,0.0,Danilo,0
4,11,415,100,100,3,37572,1,-1,-2,2,192.8,3,4,6.0,6.5,20,Sergio,5.0,14,13,142.3,210,False,515.6,994,,2019-11-23T19:30:19.368163Z,118,0,0,0,37572.jpg,6.4,0,0,Agüero,12.3,False,None,a,11,43,716.0,102,1590674,71969,2115848,4601,0.4,8.6,Agüero,0
4,8,304,100,100,4,205651,0,0,0,0,179.2,2,4,6.8,7.3,10,Gabriel Fernando,5.8,10,9,152.1,211,False,419.2,1087,,2019-12-27T19:30:12.474110Z,95,0,0,0,205651.jpg,4.7,0,0,de Jesus,2.9,False,None,a,11,43,927.0,84,436968,14307,447695,6040,0.6,8.8,Jesus,1
0,2,298,100,100,6,121160,0,0,0,0,3.0,0,1,2.2,2.7,2,Ederson,1.2,21,0,33.6,212,False,334.0,1631,,2020-01-01T17:30:18.272745Z,60,0,0,0,121160.jpg,3.1,1,39,Santana de Moraes,11.8,False,None,a,11,43,0.0,59,846548,3664,1371302,4761,0.2,9.8,Ederson,3
0,0,69,100,100,1,33148,0,0,-2,2,0.0,0,1,2.7,3.2,0,Claudio,1.7,7,0,5.8,213,False,57.8,346,,2019-06-25T11:30:07.160148Z,48,0,0,0,33148.jpg,2.8,0,8,Bravo,0.4,False,None,a,11,43,0.0,11,21751,131,30505,836,0.4,2.3,Bravo,0
2,9,366,None,None,7,103955,0,0,-2,2,506.2,4,3,5.8,6.3,0,Raheem,4.8,22,11,222.6,214,True,553.0,1667,,None,118,0,1,0,103955.jpg,5.5,0,0,Sterling,22.1,False,None,a,11,43,1166.0,110,1966776,6163,2721238,44723,0.4,9.3,Sterling,4
16,19,601,100,100,9,61366,1,-1,12,-12,1128.4,5,3,9.8,10.3,9,Kevin,8.8,16,7,253.3,215,True,796.4,1710,,2019-10-01T13:00:13.781598Z,107,0,0,0,61366.jpg,7.1,0,0,De Bruyne,52.1,False,None,a,11,43,607.0,150,4524471,40183,2176391,11442,0.8,14.2,De Bruyne,2
0,0,0,0,0,0,182156,0,0,-2,2,0.0,0,3,0.0,0.0,0,Leroy,0.0,0,0,0.0,216,False,0.0,0,Knee injury - Unknown return date,2019-08-04T23:30:16.051513Z,93,0,0,0,182156.jpg,0.0,0,0,Sané,0.2,False,None,i,11,43,0.0,0,2255,59,34458,77,0.0,0.0,Sané,0
9,12,409,None,None,4,103025,0,0,-1,1,502.0,4,3,7.3,7.8,17,Riyad,6.3,7,7,167.4,217,False,530.4,1083,,None,84,0,0,0,103025.jpg,5.9,0,0,Mahrez,6.2,False,None,a,11,43,642.0,106,1125692,68278,928825,5740,0.7,12.6,Mahrez,0
4,5,321,100,100,4,165809,0,0,-2,2,402.7,2,3,2.2,2.7,0,Bernardo Mota,1.2,20,5,139.0,218,False,411.0,1174,,2019-11-13T14:30:18.982377Z,78,0,0,0,165809.jpg,4.0,0,0,Veiga de Carvalho e Silva,8.9,False,None,a,11,43,578.0,72,837024,5504,1911314,9347,0.2,9.2,Bernardo Silva,5
9,8,322,100,100,6,20664,0,0,-1,1,455.7,3,3,2.0,2.5,5,David,1.0,11,3,136.4,219,False,365.4,1107,,2019-12-10T22:00:14.810150Z,74,0,0,0,20664.jpg,5.0,0,0,Silva,4.5,False,None,a,11,43,543.0,85,1284446,5024,1360320,3494,0.1,11.5,David Silva,0
1,0,67,100,100,0,209244,0,0,-4,4,122.0,0,3,2.5,3.0,1,Phil,1.5,4,0,31.1,220,False,76.2,258,,2019-09-17T15:30:09.993154Z,51,0,0,0,209244.jpg,1.3,0,0,Foden,0.3,False,None,a,11,43,113.0,16,13665,307,41164,366,0.3,3.1,Foden,0
0,1,264,None,None,7,27789,0,0,-3,3,62.2,0,3,3.3,3.8,2,Fernando,2.3,17,0,54.1,221,False,373.4,1545,,None,52,0,0,0,27789.jpg,2.0,1,0,Luiz Rosa,0.7,False,None,a,11,43,105.0,36,35145,803,75349,639,0.4,6.9,Fernandinho,4
1,4,255,100,100,3,59859,0,0,-3,3,403.9,0,3,4.2,4.7,1,Ilkay,3.2,20,2,92.4,222,False,261.8,1214,,2019-12-21T21:00:16.830224Z,52,0,0,0,59859.jpg,2.2,0,0,Gündogan,1.3,False,None,a,11,43,258.0,44,94586,1510,205527,1376,0.6,8.5,Gündogan,7
1,1,94,100,100,0,145235,0,0,-3,3,164.0,0,2,1.0,1.5,0,José Ángel,0.0,7,0,31.6,440,False,92.6,422,,2019-10-29T22:00:20.039411Z,47,0,0,0,145235.jpg,1.8,0,0,Esmorís Tasende,0.2,False,None,a,11,43,58.0,11,18341,90,25830,307,0.0,2.3,Angeliño,1
1,3,338,100,100,7,220566,0,0,-1,1,308.3,0,3,3.2,3.7,3,Rodrigo,2.2,20,2,80.9,443,False,401.0,1502,,2019-11-23T19:30:19.850877Z,54,0,0,0,220566.jpg,2.8,0,0,Hernandez,1.1,False,None,a,11,43,100.0,55,148444,982,190276,1229,0.4,10.2,Rodrigo,4
0,3,143,100,100,2,121145,0,0,-3,3,141.5,0,2,1.7,2.2,2,João Pedro Cavaco,0.7,5,0,34.3,518,False,126.0,577,,2019-08-09T13:00:15.096874Z,52,0,0,0,121145.jpg,2.9,0,0,Cancelo,0.8,False,None,a,11,43,75.0,23,118322,503,172899,431,0.1,4.4,Cancelo,1
0,0,55,None,None,1,432656,0,0,0,0,5.5,0,2,2.3,2.8,0,Eric,1.3,5,0,6.1,544,False,56.4,257,,None,45,0,0,0,432656.jpg,2.0,0,0,Garcia,0.1,False,None,a,11,43,0.0,10,6805,209,3159,530,0.3,2.2,Garcia,0
0,0,0,None,None,0,17601,0,0,0,0,0.0,0,1,1.0,1.5,0,Scott,0.0,0,0,0.0,562,False,0.0,0,,None,40,0,0,0,17601.jpg,0.0,0,0,Carson,0.1,False,None,a,11,43,0.0,0,5921,202,2036,128,0.0,0.0,Carson,0
1,6,320,100,100,3,214590,0,0,-2,2,186.4,0,2,2.5,4.0,6,Aaron,3.0,23,0,65.2,122,False,396.2,1700,,2019-09-30T19:00:19.435462Z,53,0,0,0,214590.jpg,2.6,0,0,Wan-Bissaka,14.2,False,None,a,12,1,68.0,49,748685,3116,2005258,8472,0.6,9.2,Wan-Bissaka,4
0,2,339,100,75,4,95658,0,0,-3,3,149.7,0,2,2.8,3.2,6,Harry,3.3,25,0,87.1,160,False,432.0,1980,,2020-01-05T01:30:20.329363Z,52,0,0,0,95658.jpg,2.5,0,0,Maguire,9.7,False,None,a,12,1,286.0,54,459867,1730,1036199,6463,0.6,10.4,Maguire,2
0,0,0,0,0,0,55909,0,0,-3,3,0.0,0,2,0.0,0.0,0,Chris,0.0,0,0,0.0,223,False,0.0,0,Joined AS Roma on loan until the end of the season on 30/8. - Expected back 01 Jul,2019-08-30T19:00:16.913287Z,52,0,0,0,55909.jpg,0.0,0,0,Smalling,0.1,False,None,n,12,1,0.0,0,1777,5,16397,22,0.0,0.0,Smalling,0
0,0,158,100,100,2,18892,0,0,-1,1,316.6,0,2,0.5,2.0,0,Ashley,1.0,10,0,49.1,224,False,155.6,953,,2019-11-02T14:30:18.780871Z,54,0,0,0,18892.jpg,2.0,0,0,Young,0.4,False,None,a,12,1,18.0,24,20996,124,36594,376,0.2,4.4,Young,5
0,4,330,100,100,4,184667,0,0,-2,2,47.7,0,2,2.2,3.7,6,Victor,2.7,24,1,44.8,225,False,351.0,1890,,2019-11-06T16:00:19.671750Z,53,1,0,0,184667.jpg,2.7,0,0,Lindelöf,1.3,False,None,a,12,1,49.0,57,83816,674,100823,1352,0.5,10.8,Lindelöf,3
0,0,116,75,75,1,106760,0,0,-1,1,120.8,0,2,0.4,1.5,0,Luke,1.0,9,0,33.2,226,False,138.4,676,Knock - 75% chance of playing,2020-01-05T02:00:15.777574Z,54,0,0,0,106760.jpg,1.6,0,0,Shaw,0.6,False,None,d,12,1,75.0,18,40129,20,134141,887,0.2,3.3,Shaw,2
0,0,9,50,50,0,58893,0,0,-2,2,1.9,0,2,-0.2,0.5,0,Marcos,0.0,2,0,2.8,227,False,20.2,121,Muscle injury - 50% chance of playing,2019-11-22T11:30:18.673309Z,48,0,0,0,58893.jpg,1.0,0,0,Rojo,0.1,False,None,d,12,1,6.0,3,4765,3,11565,35,0.0,0.6,Rojo,1
0,0,0,25,25,0,197365,0,0,-1,1,0.0,0,2,-0.1,0.2,0,Eric,0.0,0,0,0.0,228,False,0.0,0,Lack of match fitness - 25% chance of playing,2019-07-26T12:00:09.210610Z,49,0,0,0,197365.jpg,0.0,0,0,Bailly,0.0,False,None,d,12,1,0.0,0,930,7,2720,12,0.0,0.0,Bailly,0
0,0,8,100,100,0,216051,0,0,-1,1,2.5,0,2,-0.5,1.0,0,José Diogo,0.0,0,0,1.1,229,False,8.0,59,,2019-10-06T18:00:16.956732Z,49,0,0,0,216051.jpg,1.0,0,0,Dalot Teixeira,0.1,False,None,a,12,1,0.0,1,1364,12,10652,30,0.0,0.2,Dalot,0
0,0,0,0,0,0,40002,0,0,-1,1,0.0,0,2,0.0,0.0,0,Matteo,0.0,0,0,0.0,230,False,0.0,0,Joined Parma on a permanent deal on 2/9,2019-09-02T10:00:09.526159Z,49,0,0,0,40002.jpg,0.0,0,0,Darmian,0.0,False,None,u,12,1,0.0,0,557,2,4820,5,0.0,0.0,Darmian,0
0,0,4,100,100,0,76359,0,0,-2,2,0.6,0,2,-0.5,1.0,0,Phil,0.0,1,0,0.8,231,False,7.6,45,,2019-09-25T22:00:12.876760Z,48,0,0,0,76359.jpg,1.0,0,0,Jones,0.1,False,None,a,12,1,0.0,1,4355,50,12692,108,0.0,0.2,Jones,0
