code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty
1059711,1.0,True,True,10,2019-08-11T13:00:00Z,90,False,True,1,1.0,13,0.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 11}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 4}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 16}, {'value': 1, 'element': 18}, {'value': 1, 'element': 489}], 'h': [{'value': 1, 'element': 266}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 14}], 'h': [{'value': 1, 'element': 262}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 4}, {'value': 2, 'element': 5}, {'value': 1, 'element': 6}, {'value': 1, 'element': 14}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 38, 'element': 4}, {'value': 28, 'element': 5}, {'value': 27, 'element': 6}, {'value': 27, 'element': 14}, {'value': 26, 'element': 467}, {'value': 25, 'element': 11}, {'value': 15, 'element': 21}, {'value': 11, 'element': 18}, {'value': 10, 'element': 489}, {'value': 6, 'element': 490}, {'value': 3, 'element': 469}, {'value': 2, 'element': 488}, {'value': 2, 'element': 504}], 'h': [{'value': 24, 'element': 255}, {'value': 20, 'element': 271}, {'value': 15, 'element': 466}, {'value': 14, 'element': 251}, {'value': 13, 'element': 258}, {'value': 12, 'element': 252}, {'value': 10, 'element': 256}, {'value': 9, 'element': 262}, {'value': 8, 'element': 270}, {'value': 6, 'element': 498}, {'value': 4, 'element': 269}, {'value': 2, 'element': 266}, {'value': 2, 'element': 500}]}]",4,3
1059710,1.0,True,True,9,2019-08-11T15:30:00Z,90,False,True,6,0.0,12,4.0,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 2, 'element': 233}, {'value': 1, 'element': 239}, {'value': 1, 'element': 243}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 2, 'element': 238}, {'value': 1, 'element': 246}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 118}, {'value': 1, 'element': 119}, {'value': 1, 'element': 459}, {'value': 1, 'element': 460}], 'h': [{'value': 1, 'element': 225}, {'value': 1, 'element': 239}, {'value': 1, 'element': 241}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 111}], 'h': [{'value': 7, 'element': 235}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 233}, {'value': 2, 'element': 122}, {'value': 2, 'element': 235}]}, {'identifier': 'bps', 'a': [{'value': 22, 'element': 432}, {'value': 18, 'element': 114}, {'value': 16, 'element': 108}, {'value': 15, 'element': 463}, {'value': 10, 'element': 118}, {'value': 9, 'element': 105}, {'value': 9, 'element': 111}, {'value': 8, 'element': 107}, {'value': 4, 'element': 431}, {'value': 2, 'element': 110}, {'value': 1, 'element': 117}, {'value': 1, 'element': 459}, {'value': 1, 'element': 460}, {'value': -1, 'element': 119}], 'h': [{'value': 53, 'element': 233}, {'value': 34, 'element': 122}, {'value': 34, 'element': 235}, {'value': 30, 'element': 238}, {'value': 29, 'element': 160}, {'value': 27, 'element': 226}, {'value': 24, 'element': 225}, {'value': 22, 'element': 246}, {'value': 21, 'element': 243}, {'value': 19, 'element': 239}, {'value': 11, 'element': 248}, {'value': 3, 'element': 234}, {'value': 3, 'element': 242}, {'value': 2, 'element': 241}]}]",4,4
1059712,2.0,True,True,11,2019-08-17T11:30:00Z,90,False,True,5,1.0,1,2.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 90}], 'h': [{'value': 1, 'element': 11}, {'value': 1, 'element': 12}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 97}], 'h': [{'value': 2, 'element': 469}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 90}], 'h': [{'value': 1, 'element': 11}, {'value': 1, 'element': 106}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 7, 'element': 93}], 'h': [{'value': 3, 'element': 14}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 469}, {'value': 2, 'element': 12}, {'value': 1, 'element': 11}]}, {'identifier': 'bps', 'a': [{'value': 24, 'element': 93}, {'value': 22, 'element': 90}, {'value': 18, 'element': 97}, {'value': 18, 'element': 447}, {'value': 15, 'element': 96}, {'value': 12, 'element': 85}, {'value': 10, 'element': 83}, {'value': 9, 'element': 101}, {'value': 9, 'element': 102}, {'value': 7, 'element': 84}, {'value': 6, 'element': 91}, {'value': 4, 'element': 430}, {'value': 1, 'element': 451}], 'h': [{'value': 38, 'element': 469}, {'value': 26, 'element': 12}, {'value': 25, 'element': 11}, {'value': 20, 'element': 5}, {'value': 18, 'element': 6}, {'value': 15, 'element': 14}, {'value': 15, 'element': 21}, {'value': 14, 'element': 490}, {'value': 13, 'element': 4}, {'value': 13, 'element': 106}, {'value': 6, 'element': 488}, {'value': 2, 'element': 3}, {'value': 2, 'element': 19}, {'value': -1, 'element': 489}]}]",2,4
1059713,2.0,True,True,12,2019-08-17T14:00:00Z,90,False,True,3,2.0,2,1.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 68}, {'value': 1, 'element': 505}], 'h': [{'value': 1, 'element': 470}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 67}], 'h': [{'value': 1, 'element': 29}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 59}, {'value': 1, 'element': 476}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 6, 'element': 494}], 'h': [{'value': 2, 'element': 94}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 505}], 'h': [{'value': 3, 'element': 22}, {'value': 2, 'element': 470}, {'value': 1, 'element': 29}]}, {'identifier': 'bps', 'a': [{'value': 26, 'element': 505}, {'value': 24, 'element': 494}, {'value': 22, 'element': 68}, {'value': 16, 'element': 67}, {'value': 15, 'element': 60}, {'value': 14, 'element': 63}, {'value': 11, 'element': 58}, {'value': 11, 'element': 82}, {'value': 8, 'element': 59}, {'value': 7, 'element': 69}, {'value': 6, 'element': 75}, {'value': 3, 'element': 80}], 'h': [{'value': 34, 'element': 22}, {'value': 33, 'element': 470}, {'value': 26, 'element': 29}, {'value': 15, 'element': 445}, {'value': 14, 'element': 24}, {'value': 12, 'element': 455}, {'value': 7, 'element': 31}, {'value': 7, 'element': 94}, {'value': 6, 'element': 428}, {'value': 4, 'element': 36}, {'value': 3, 'element': 30}, {'value': 2, 'element': 34}]}]",2,2
1059714,2.0,True,True,13,2019-08-17T14:00:00Z,90,False,True,19,1.0,4,1.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 386}], 'h': [{'value': 1, 'element': 421}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 391}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 378}, {'value': 1, 'element': 395}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 388}], 'h': [{'value': 2, 'element': 47}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 391}, {'value': 2, 'element': 386}], 'h': [{'value': 1, 'element': 42}, {'value': 1, 'element': 49}]}, {'identifier': 'bps', 'a': [{'value': 34, 'element': 391}, {'value': 29, 'element': 386}, {'value': 17, 'element': 377}, {'value': 17, 'element': 388}, {'value': 15, 'element': 378}, {'value': 14, 'element': 381}, {'value': 9, 'element': 380}, {'value': 9, 'element': 395}, {'value': 7, 'element': 393}, {'value': 4, 'element': 399}, {'value': 3, 'element': 397}, {'value': 2, 'element': 392}, {'value': 1, 'element': 394}], 'h': [{'value': 21, 'element': 42}, {'value': 21, 'element': 49}, {'value': 20, 'element': 421}, {'value': 16, 'element': 57}, {'value': 13, 'element': 37}, {'value': 13, 'element': 55}, {'value': 12, 'element': 47}, {'value': 11, 'element': 38}, {'value': 9, 'element': 475}, {'value': 5, 'element': 54}, {'value': 4, 'element': 44}, {'value': 3, 'element': 46}, {'value': 3, 'element': 516}, {'value': -4, 'element': 502}]}]",2,3
1059716,2.0,True,True,15,2019-08-17T14:00:00Z,90,False,True,18,0.0,8,1.0,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 152}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 141}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 353}, {'value': 1, 'element': 369}, {'value': 1, 'element': 373}], 'h': [{'value': 1, 'element': 144}, {'value': 1, 'element': 422}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 366}], 'h': [{'value': 2, 'element': 148}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 152}, {'value': 2, 'element': 141}, {'value': 1, 'element': 142}]}, {'identifier': 'bps', 'a': [{'value': 16, 'element': 358}, {'value': 14, 'element': 353}, {'value': 12, 'element': 373}, {'value': 11, 'element': 363}, {'value': 10, 'element': 370}, {'value': 10, 'element': 439}, {'value': 9, 'element': 366}, {'value': 7, 'element': 357}, {'value': 7, 'element': 368}, {'value': 5, 'element': 362}, {'value': 4, 'element': 364}, {'value': 3, 'element': 371}, {'value': 2, 'element': 512}, {'value': -1, 'element': 369}], 'h': [{'value': 38, 'element': 152}, {'value': 36, 'element': 141}, {'value': 29, 'element': 142}, {'value': 27, 'element': 143}, {'value': 26, 'element': 148}, {'value': 16, 'element': 144}, {'value': 12, 'element': 422}, {'value': 8, 'element': 497}, {'value': 7, 'element': 151}, {'value': 6, 'element': 147}, {'value': 6, 'element': 478}, {'value': 1, 'element': 153}, {'value': 1, 'element': 496}]}]",2,3
1059718,2.0,True,True,17,2019-08-17T14:00:00Z,90,False,True,13,1.0,14,3.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 269}], 'h': [{'value': 3, 'element': 278}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 270}], 'h': [{'value': 2, 'element': 287}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 255}, {'value': 1, 'element': 270}, {'value': 1, 'element': 466}], 'h': [{'value': 1, 'element': 274}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 262}], 'h': [{'value': 2, 'element': 280}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 269}], 'h': [{'value': 3, 'element': 278}, {'value': 2, 'element': 287}]}, {'identifier': 'bps', 'a': [{'value': 31, 'element': 269}, {'value': 18, 'element': 252}, {'value': 18, 'element': 262}, {'value': 12, 'element': 251}, {'value': 11, 'element': 271}, {'value': 10, 'element': 519}, {'value': 9, 'element': 258}, {'value': 9, 'element': 270}, {'value': 8, 'element': 268}, {'value': 7, 'element': 266}, {'value': 6, 'element': 255}, {'value': 2, 'element': 260}], 'h': [{'value': 83, 'element': 278}, {'value': 33, 'element': 287}, {'value': 29, 'element': 276}, {'value': 22, 'element': 288}, {'value': 19, 'element': 290}, {'value': 18, 'element': 273}, {'value': 15, 'element': 277}, {'value': 15, 'element': 280}, {'value': 12, 'element': 285}, {'value': 11, 'element': 283}, {'value': 7, 'element': 274}, {'value': 3, 'element': 282}, {'value': 3, 'element': 289}, {'value': 3, 'element': 454}]}]",2,2
1059720,2.0,True,True,19,2019-08-17T14:00:00Z,90,False,True,10,2.0,16,1.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 187}, {'value': 1, 'element': 192}], 'h': [{'value': 1, 'element': 313}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 192}, {'value': 1, 'element': 200}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 182}], 'h': [{'value': 1, 'element': 328}, {'value': 1, 'element': 438}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 526}], 'h': [{'value': 4, 'element': 319}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 192}, {'value': 2, 'element': 187}], 'h': [{'value': 1, 'element': 313}]}, {'identifier': 'bps', 'a': [{'value': 45, 'element': 192}, {'value': 31, 'element': 187}, {'value': 18, 'element': 200}, {'value': 16, 'element': 183}, {'value': 14, 'element': 181}, {'value': 14, 'element': 185}, {'value': 14, 'element': 193}, {'value': 12, 'element': 199}, {'value': 12, 'element': 526}, {'value': 7, 'element': 182}, {'value': 6, 'element': 197}, {'value': 3, 'element': 188}, {'value': 3, 'element': 198}], 'h': [{'value': 22, 'element': 313}, {'value': 16, 'element': 319}, {'value': 15, 'element': 321}, {'value': 14, 'element': 306}, {'value': 13, 'element': 304}, {'value': 12, 'element': 328}, {'value': 10, 'element': 307}, {'value': 10, 'element': 325}, {'value': 7, 'element': 310}, {'value': 6, 'element': 305}, {'value': 6, 'element': 320}, {'value': 4, 'element': 323}, {'value': 4, 'element': 437}]}]",4,2
1059717,2.0,True,True,16,2019-08-17T16:30:00Z,90,False,True,17,2.0,11,2.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 345}, {'value': 1, 'element': 346}], 'h': [{'value': 1, 'element': 210}, {'value': 1, 'element': 214}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 346}, {'value': 1, 'element': 442}], 'h': [{'value': 2, 'element': 215}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 214}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 8, 'element': 340}], 'h': []}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 346}, {'value': 1, 'element': 442}], 'h': [{'value': 3, 'element': 215}]}, {'identifier': 'bps', 'a': [{'value': 38, 'element': 346}, {'value': 31, 'element': 442}, {'value': 28, 'element': 340}, {'value': 23, 'element': 345}, {'value': 19, 'element': 333}, {'value': 16, 'element': 331}, {'value': 12, 'element': 337}, {'value': 12, 'element': 349}, {'value': 11, 'element': 343}, {'value': 10, 'element': 347}, {'value': 8, 'element': 332}, {'value': 4, 'element': 338}, {'value': 3, 'element': 352}, {'value': 3, 'element': 523}], 'h': [{'value': 44, 'element': 215}, {'value': 27, 'element': 210}, {'value': 20, 'element': 203}, {'value': 20, 'element': 214}, {'value': 16, 'element': 206}, {'value': 16, 'element': 222}, {'value': 16, 'element': 443}, {'value': 15, 'element': 202}, {'value': 14, 'element': 212}, {'value': 13, 'element': 208}, {'value': 7, 'element': 218}, {'value': 3, 'element': 211}, {'value': 2, 'element': 219}, {'value': 1, 'element': 217}]}]",4,5
1059719,2.0,True,True,18,2019-08-18T13:00:00Z,90,False,True,7,0.0,15,1.0,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 297}]}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 157}], 'h': [{'value': 1, 'element': 294}, {'value': 1, 'element': 297}, {'value': 1, 'element': 441}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 131}], 'h': [{'value': 4, 'element': 471}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 297}, {'value': 2, 'element': 471}, {'value': 1, 'element': 291}]}, {'identifier': 'bps', 'a': [{'value': 17, 'element': 127}, {'value': 16, 'element': 131}, {'value': 15, 'element': 126}, {'value': 15, 'element': 128}, {'value': 13, 'element': 135}, {'value': 11, 'element': 129}, {'value': 11, 'element': 138}, {'value': 8, 'element': 123}, {'value': 8, 'element': 136}, {'value': 7, 'element': 134}, {'value': 2, 'element': 130}, {'value': 2, 'element': 157}], 'h': [{'value': 41, 'element': 297}, {'value': 29, 'element': 471}, {'value': 27, 'element': 291}, {'value': 25, 'element': 423}, {'value': 23, 'element': 293}, {'value': 18, 'element': 295}, {'value': 17, 'element': 294}, {'value': 17, 'element': 302}, {'value': 4, 'element': 303}, {'value': 4, 'element': 444}, {'value': 3, 'element': 301}, {'value': 2, 'element': 441}, {'value': 1, 'element': 501}, {'value': -1, 'element': 453}]}]",3,3
1059715,2.0,True,True,14,2019-08-18T15:30:00Z,90,False,True,9,1.0,6,1.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 176}], 'h': [{'value': 1, 'element': 463}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 171}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 118}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 168}], 'h': [{'value': 2, 'element': 111}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 176}, {'value': 1, 'element': 162}], 'h': [{'value': 3, 'element': 463}]}, {'identifier': 'bps', 'a': [{'value': 27, 'element': 176}, {'value': 19, 'element': 162}, {'value': 18, 'element': 168}, {'value': 15, 'element': 164}, {'value': 11, 'element': 159}, {'value': 11, 'element': 171}, {'value': 10, 'element': 163}, {'value': 8, 'element': 180}, {'value': 8, 'element': 265}, {'value': 8, 'element': 517}, {'value': 6, 'element': 448}, {'value': 4, 'element': 174}, {'value': -3, 'element': 166}], 'h': [{'value': 27, 'element': 463}, {'value': 18, 'element': 111}, {'value': 17, 'element': 107}, {'value': 17, 'element': 108}, {'value': 13, 'element': 105}, {'value': 12, 'element': 459}, {'value': 11, 'element': 110}, {'value': 8, 'element': 114}, {'value': 8, 'element': 119}, {'value': 4, 'element': 432}, {'value': 3, 'element': 113}, {'value': 3, 'element': 118}, {'value': 3, 'element': 431}, {'value': 2, 'element': 460}]}]",4,4
1059721,2.0,True,True,20,2019-08-19T19:00:00Z,90,False,True,12,1.0,20,1.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 239}], 'h': [{'value': 1, 'element': 414}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 233}], 'h': [{'value': 1, 'element': 415}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': [{'value': 1, 'element': 411}]}, {'identifier': 'penalties_missed', 'a': [{'value': 1, 'element': 238}], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 122}, {'value': 1, 'element': 243}], 'h': [{'value': 1, 'element': 404}, {'value': 1, 'element': 414}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 235}], 'h': [{'value': 1, 'element': 411}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 233}], 'h': [{'value': 3, 'element': 415}, {'value': 2, 'element': 411}, {'value': 1, 'element': 414}]}, {'identifier': 'bps', 'a': [{'value': 22, 'element': 233}, {'value': 20, 'element': 160}, {'value': 20, 'element': 239}, {'value': 19, 'element': 122}, {'value': 19, 'element': 226}, {'value': 14, 'element': 225}, {'value': 11, 'element': 235}, {'value': 9, 'element': 241}, {'value': 9, 'element': 248}, {'value': 6, 'element': 243}, {'value': 5, 'element': 234}, {'value': 4, 'element': 238}, {'value': 3, 'element': 242}, {'value': 2, 'element': 246}], 'h': [{'value': 27, 'element': 415}, {'value': 25, 'element': 411}, {'value': 22, 'element': 414}, {'value': 11, 'element': 402}, {'value': 11, 'element': 404}, {'value': 10, 'element': 405}, {'value': 6, 'element': 403}, {'value': 6, 'element': 409}, {'value': 4, 'element': 417}, {'value': 4, 'element': 420}, {'value': 3, 'element': 401}, {'value': 2, 'element': 487}, {'value': 1, 'element': 528}, {'value': -2, 'element': 410}]}]",4,3
1059723,3.0,True,True,21,2019-08-23T19:00:00Z,90,False,True,8,0.0,2,2.0,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 30}, {'value': 1, 'element': 428}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 31}, {'value': 1, 'element': 36}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 144}, {'value': 1, 'element': 147}, {'value': 1, 'element': 422}], 'h': [{'value': 1, 'element': 458}, {'value': 1, 'element': 465}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 148}], 'h': [{'value': 1, 'element': 94}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 428}, {'value': 3, 'element': 455}, {'value': 1, 'element': 445}]}, {'identifier': 'bps', 'a': [{'value': 15, 'element': 158}, {'value': 14, 'element': 144}, {'value': 13, 'element': 150}, {'value': 12, 'element': 141}, {'value': 12, 'element': 142}, {'value': 12, 'element': 143}, {'value': 11, 'element': 148}, {'value': 6, 'element': 17}, {'value': 6, 'element': 151}, {'value': 6, 'element': 496}, {'value': 5, 'element': 152}, {'value': 2, 'element': 422}, {'value': -1, 'element': 153}, {'value': -3, 'element': 147}], 'h': [{'value': 28, 'element': 428}, {'value': 28, 'element': 455}, {'value': 27, 'element': 445}, {'value': 23, 'element': 94}, {'value': 22, 'element': 24}, {'value': 21, 'element': 36}, {'value': 20, 'element': 30}, {'value': 19, 'element': 31}, {'value': 18, 'element': 458}, {'value': 14, 'element': 29}, {'value': 6, 'element': 470}, {'value': 3, 'element': 22}, {'value': -2, 'element': 465}]}]",2,2
1059727,3.0,True,True,26,2019-08-24T11:30:00Z,90,False,True,6,3.0,14,2.0,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 460}, {'value': 1, 'element': 463}], 'h': [{'value': 1, 'element': 278}, {'value': 1, 'element': 287}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 105}, {'value': 1, 'element': 431}, {'value': 1, 'element': 432}], 'h': [{'value': 1, 'element': 278}, {'value': 1, 'element': 283}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 118}], 'h': [{'value': 1, 'element': 285}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 111}], 'h': [{'value': 5, 'element': 280}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 460}, {'value': 1, 'element': 463}], 'h': [{'value': 2, 'element': 278}]}, {'identifier': 'bps', 'a': [{'value': 56, 'element': 460}, {'value': 33, 'element': 463}, {'value': 31, 'element': 107}, {'value': 31, 'element': 432}, {'value': 25, 'element': 105}, {'value': 23, 'element': 431}, {'value': 18, 'element': 118}, {'value': 17, 'element': 117}, {'value': 16, 'element': 459}, {'value': 14, 'element': 111}, {'value': 11, 'element': 108}, {'value': 2, 'element': 103}, {'value': 2, 'element': 113}], 'h': [{'value': 39, 'element': 278}, {'value': 26, 'element': 287}, {'value': 24, 'element': 283}, {'value': 19, 'element': 273}, {'value': 19, 'element': 280}, {'value': 16, 'element': 277}, {'value': 16, 'element': 288}, {'value': 13, 'element': 290}, {'value': 11, 'element': 276}, {'value': 6, 'element': 274}, {'value': 5, 'element': 286}, {'value': 3, 'element': 279}, {'value': 2, 'element': 282}, {'value': 1, 'element': 285}]}]",4,2
1059724,3.0,True,True,23,2019-08-24T14:00:00Z,90,False,True,16,2.0,4,0.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 320}, {'value': 1, 'element': 438}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 313}, {'value': 1, 'element': 508}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 321}, {'value': 1, 'element': 325}, {'value': 1, 'element': 438}], 'h': [{'value': 1, 'element': 38}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 46}]}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 319}], 'h': [{'value': 2, 'element': 47}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 304}, {'value': 2, 'element': 320}, {'value': 1, 'element': 307}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 33, 'element': 304}, {'value': 31, 'element': 320}, {'value': 28, 'element': 307}, {'value': 26, 'element': 319}, {'value': 24, 'element': 438}, {'value': 24, 'element': 532}, {'value': 18, 'element': 508}, {'value': 15, 'element': 313}, {'value': 14, 'element': 328}, {'value': 9, 'element': 321}, {'value': 4, 'element': 437}, {'value': 3, 'element': 306}, {'value': 3, 'element': 325}], 'h': [{'value': 19, 'element': 421}, {'value': 18, 'element': 57}, {'value': 14, 'element': 42}, {'value': 13, 'element': 37}, {'value': 13, 'element': 47}, {'value': 13, 'element': 55}, {'value': 11, 'element': 54}, {'value': 10, 'element': 475}, {'value': 8, 'element': 38}, {'value': 5, 'element': 44}, {'value': 4, 'element': 49}, {'value': 2, 'element': 502}, {'value': -3, 'element': 45}, {'value': -10, 'element': 46}]}]",2,3
